grid_id,grid_lat,grid_lon,hour,day_of_week,complaint_count,high_congestion,is_weekend,is_rush_hour,month
40.71_-74.01,40.71,-74.01,9,6,10,0,1,1,1
40.71_-74.01,40.71,-74.01,10,0,48,1,0,0,1
40.71_-74.01,40.71,-74.01,10,1,65,1,0,0,1
40.71_-74.01,40.71,-74.01,10,2,75,1,0,0,1
40.71_-74.01,40.71,-74.01,10,3,65,1,0,0,1
40.71_-74.01,40.71,-74.01,10,4,50,1,0,0,1
40.71_-74.01,40.71,-74.01,10,5,11,0,1,0,1
40.71_-74.01,40.71,-74.01,10,6,19,1,1,0,1
40.71_-74.01,40.71,-74.01,11,0,59,1,0,0,1
40.71_-74.01,40.71,-74.01,11,1,64,1,0,0,1
40.71_-74.01,40.71,-74.01,11,2,61,1,0,0,1
40.71_-74.01,40.71,-74.01,11,3,58,1,0,0,1
40.71_-74.01,40.71,-74.01,11,4,70,1,0,0,1
40.71_-74.01,40.71,-74.01,11,5,28,1,1,0,1
40.71_-74.01,40.71,-74.01,11,6,22,1,1,0,1
40.71_-74.01,40.71,-74.01,12,0,66,1,0,0,1
40.71_-74.01,40.71,-74.01,12,1,74,1,0,0,1
40.71_-74.01,40.71,-74.01,12,2,61,1,0,0,1
40.71_-74.01,40.71,-74.01,12,3,78,1,0,0,1
40.71_-74.01,40.71,-74.01,12,4,51,1,0,0,1
40.71_-74.01,40.71,-74.01,12,5,32,1,1,0,1
40.71_-74.01,40.71,-74.01,12,6,15,1,1,0,1
40.71_-74.01,40.71,-74.01,13,0,55,1,0,0,1
40.71_-74.01,40.71,-74.01,13,1,62,1,0,0,1
40.71_-74.01,40.71,-74.01,13,2,70,1,0,0,1
40.71_-74.01,40.71,-74.01,13,3,67,1,0,0,1
40.71_-74.01,40.71,-74.01,13,4,43,1,0,0,1
40.71_-74.01,40.71,-74.01,13,5,21,1,1,0,1
40.71_-74.01,40.71,-74.01,13,6,16,1,1,0,1
40.71_-74.01,40.71,-74.01,14,0,46,1,0,0,1
40.71_-74.01,40.71,-74.01,14,1,50,1,0,0,1
40.71_-74.01,40.71,-74.01,14,2,41,1,0,0,1
40.71_-74.01,40.71,-74.01,14,3,42,1,0,0,1
40.71_-74.01,40.71,-74.01,14,4,27,1,0,0,1
40.71_-74.01,40.71,-74.01,14,5,14,0,1,0,1
40.71_-74.01,40.71,-74.01,14,6,18,1,1,0,1
40.71_-74.01,40.71,-74.01,15,0,34,1,0,0,1
40.71_-74.01,40.71,-74.01,15,1,48,1,0,0,1
40.71_-74.01,40.71,-74.01,15,2,36,1,0,0,1
40.71_-74.01,40.71,-74.01,15,3,27,1,0,0,1
40.71_-74.01,40.71,-74.01,15,4,34,1,0,0,1
40.71_-74.01,40.71,-74.01,15,5,16,1,1,0,1
40.71_-74.01,40.71,-74.01,15,6,19,1,1,0,1
40.71_-74.01,40.71,-74.01,16,0,15,1,0,1,1
40.71_-74.01,40.71,-74.01,16,1,32,1,0,1,1
40.71_-74.01,40.71,-74.01,16,2,13,0,0,1,1
40.71_-74.01,40.71,-74.01,16,3,21,1,0,1,1
40.71_-74.01,40.71,-74.01,16,4,31,1,0,1,1
40.71_-74.01,40.71,-74.01,16,5,12,0,1,1,1
40.71_-74.01,40.71,-74.01,16,6,16,1,1,1,1
40.71_-74.01,40.71,-74.01,17,0,19,1,0,1,1
40.71_-74.01,40.71,-74.01,17,1,12,0,0,1,1
40.71_-74.01,40.71,-74.01,17,2,31,1,0,1,1
40.71_-74.01,40.71,-74.01,17,3,23,1,0,1,1
40.71_-74.01,40.71,-74.01,17,4,22,1,0,1,1
40.71_-74.01,40.71,-74.01,17,5,20,1,1,1,1
40.71_-74.01,40.71,-74.01,17,6,21,1,1,1,1
40.71_-74.01,40.71,-74.01,18,0,23,1,0,1,1
40.71_-74.01,40.71,-74.01,18,1,21,1,0,1,1
40.71_-74.01,40.71,-74.01,18,2,16,1,0,1,1
40.71_-74.01,40.71,-74.01,18,3,20,1,0,1,1
40.71_-74.01,40.71,-74.01,18,4,10,0,0,1,1
40.71_-74.01,40.71,-74.01,18,5,11,0,1,1,1
40.71_-74.01,40.71,-74.01,18,6,18,1,1,1,1
40.71_-74.01,40.71,-74.01,19,0,17,1,0,0,1
40.71_-74.01,40.71,-74.01,19,1,24,1,0,0,1
40.71_-74.01,40.71,-74.01,19,2,15,1,0,0,1
40.71_-74.01,40.71,-74.01,19,3,12,0,0,0,1
40.71_-74.01,40.71,-74.01,19,4,11,0,0,0,1
40.71_-74.01,40.71,-74.01,19,5,13,0,1,0,1
40.71_-74.01,40.71,-74.01,19,6,13,0,1,0,1
40.71_-74.01,40.71,-74.01,20,0,18,1,0,0,1
40.71_-74.01,40.71,-74.01,20,1,4,0,0,0,1
40.71_-74.01,40.71,-74.01,20,2,17,1,0,0,1
40.71_-74.01,40.71,-74.01,20,3,18,1,0,0,1
40.71_-74.01,40.71,-74.01,20,4,13,0,0,0,1
40.71_-74.01,40.71,-74.01,20,5,13,0,1,0,1
40.71_-74.01,40.71,-74.01,20,6,10,0,1,0,1
40.71_-74.01,40.71,-74.01,21,0,6,0,0,0,1
40.71_-74.01,40.71,-74.01,21,1,12,0,0,0,1
40.71_-74.01,40.71,-74.01,21,2,13,0,0,0,1
40.71_-74.01,40.71,-74.01,21,3,7,0,0,0,1
40.71_-74.01,40.71,-74.01,21,4,11,0,0,0,1
40.71_-74.01,40.71,-74.01,21,5,16,1,1,0,1
40.71_-74.01,40.71,-74.01,21,6,7,0,1,0,1
40.71_-74.01,40.71,-74.01,22,0,8,0,0,0,1
40.71_-74.01,40.71,-74.01,22,1,12,0,0,0,1
40.71_-74.01,40.71,-74.01,22,2,7,0,0,0,1
40.71_-74.01,40.71,-74.01,22,3,11,0,0,0,1
40.71_-74.01,40.71,-74.01,22,4,10,0,0,0,1
40.71_-74.01,40.71,-74.01,22,5,6,0,1,0,1
40.71_-74.01,40.71,-74.01,22,6,5,0,1,0,1
40.71_-74.01,40.71,-74.01,23,0,3,0,0,0,1
40.71_-74.01,40.71,-74.01,23,1,11,0,0,0,1
40.71_-74.01,40.71,-74.01,23,2,9,0,0,0,1
40.71_-74.01,40.71,-74.01,23,3,15,1,0,0,1
40.71_-74.01,40.71,-74.01,23,4,4,0,0,0,1
40.71_-74.01,40.71,-74.01,23,5,18,1,1,0,1
40.71_-74.01,40.71,-74.01,23,6,1,0,1,0,1
40.71_-74.02,40.71,-74.02,0,2,2,0,0,0,1
40.71_-74.02,40.71,-74.02,0,4,1,0,0,0,1
40.71_-74.02,40.71,-74.02,0,5,2,0,1,0,1
40.71_-74.02,40.71,-74.02,1,0,2,0,0,0,1
40.71_-74.02,40.71,-74.02,1,4,2,0,0,0,1
40.71_-74.02,40.71,-74.02,2,4,2,0,0,0,1
40.71_-74.02,40.71,-74.02,3,2,2,0,0,0,1
40.71_-74.02,40.71,-74.02,3,4,1,0,0,0,1
40.71_-74.02,40.71,-74.02,4,2,1,0,0,0,1
40.71_-74.02,40.71,-74.02,4,4,2,0,0,0,1
40.71_-74.02,40.71,-74.02,4,5,2,0,1,0,1
40.71_-74.02,40.71,-74.02,5,0,1,0,0,0,1
40.71_-74.02,40.71,-74.02,5,2,1,0,0,0,1
40.71_-74.02,40.71,-74.02,5,4,1,0,0,0,1
40.71_-74.02,40.71,-74.02,6,0,3,0,0,0,1
40.71_-74.02,40.71,-74.02,6,1,3,0,0,0,1
40.71_-74.02,40.71,-74.02,6,2,2,0,0,0,1
40.71_-74.02,40.71,-74.02,6,3,4,0,0,0,1
40.71_-74.02,40.71,-74.02,6,4,2,0,0,0,1
40.71_-74.02,40.71,-74.02,6,5,2,0,1,0,1
40.71_-74.02,40.71,-74.02,7,0,1,0,0,1,1
40.71_-74.02,40.71,-74.02,7,1,3,0,0,1,1
40.71_-74.02,40.71,-74.02,7,2,1,0,0,1,1
40.71_-74.02,40.71,-74.02,7,4,3,0,0,1,1
40.71_-74.02,40.71,-74.02,7,6,2,0,1,1,1
40.71_-74.02,40.71,-74.02,8,0,2,0,0,1,1
40.71_-74.02,40.71,-74.02,8,1,4,0,0,1,1
40.71_-74.02,40.71,-74.02,8,2,1,0,0,1,1
40.71_-74.02,40.71,-74.02,8,3,1,0,0,1,1
40.71_-74.02,40.71,-74.02,8,4,1,0,0,1,1
40.71_-74.02,40.71,-74.02,8,5,3,0,1,1,1
40.71_-74.02,40.71,-74.02,8,6,7,0,1,1,1
40.71_-74.02,40.71,-74.02,9,0,3,0,0,1,1
40.71_-74.02,40.71,-74.02,9,1,2,0,0,1,1
40.71_-74.02,40.71,-74.02,9,2,1,0,0,1,1
40.71_-74.02,40.71,-74.02,9,3,1,0,0,1,1
40.71_-74.02,40.71,-74.02,9,4,2,0,0,1,1
40.71_-74.02,40.71,-74.02,9,5,8,0,1,1,1
40.71_-74.02,40.71,-74.02,9,6,5,0,1,1,1
40.71_-74.02,40.71,-74.02,10,0,2,0,0,0,1
40.71_-74.02,40.71,-74.02,10,1,1,0,0,0,1
40.71_-74.02,40.71,-74.02,10,2,6,0,0,0,1
40.71_-74.02,40.71,-74.02,10,3,2,0,0,0,1
40.71_-74.02,40.71,-74.02,10,4,1,0,0,0,1
40.71_-74.02,40.71,-74.02,10,5,4,0,1,0,1
40.71_-74.02,40.71,-74.02,10,6,5,0,1,0,1
40.71_-74.02,40.71,-74.02,11,0,3,0,0,0,1
40.71_-74.02,40.71,-74.02,11,1,3,0,0,0,1
40.71_-74.02,40.71,-74.02,11,2,5,0,0,0,1
40.71_-74.02,40.71,-74.02,11,3,2,0,0,0,1
40.71_-74.02,40.71,-74.02,11,4,1,0,0,0,1
40.71_-74.02,40.71,-74.02,11,5,4,0,1,0,1
40.71_-74.02,40.71,-74.02,11,6,2,0,1,0,1
40.71_-74.02,40.71,-74.02,12,0,2,0,0,0,1
40.71_-74.02,40.71,-74.02,12,1,2,0,0,0,1
40.71_-74.02,40.71,-74.02,12,2,4,0,0,0,1
40.71_-74.02,40.71,-74.02,12,3,2,0,0,0,1
40.71_-74.02,40.71,-74.02,12,4,4,0,0,0,1
40.71_-74.02,40.71,-74.02,12,5,4,0,1,0,1
40.71_-74.02,40.71,-74.02,12,6,5,0,1,0,1
40.71_-74.02,40.71,-74.02,13,0,4,0,0,0,1
40.71_-74.02,40.71,-74.02,13,1,3,0,0,0,1
40.71_-74.02,40.71,-74.02,13,2,5,0,0,0,1
40.71_-74.02,40.71,-74.02,13,3,3,0,0,0,1
40.71_-74.02,40.71,-74.02,13,4,5,0,0,0,1
40.71_-74.02,40.71,-74.02,13,6,2,0,1,0,1
40.71_-74.02,40.71,-74.02,14,0,2,0,0,0,1
40.71_-74.02,40.71,-74.02,14,1,5,0,0,0,1
40.71_-74.02,40.71,-74.02,14,2,3,0,0,0,1
40.71_-74.02,40.71,-74.02,14,3,6,0,0,0,1
40.71_-74.02,40.71,-74.02,14,4,1,0,0,0,1
40.71_-74.02,40.71,-74.02,14,5,1,0,1,0,1
40.71_-74.02,40.71,-74.02,14,6,4,0,1,0,1
40.71_-74.02,40.71,-74.02,15,0,1,0,0,0,1
40.71_-74.02,40.71,-74.02,15,1,4,0,0,0,1
40.71_-74.02,40.71,-74.02,15,2,5,0,0,0,1
40.71_-74.02,40.71,-74.02,15,3,4,0,0,0,1
40.71_-74.02,40.71,-74.02,15,4,1,0,0,0,1
40.71_-74.02,40.71,-74.02,15,5,1,0,1,0,1
40.71_-74.02,40.71,-74.02,15,6,7,0,1,0,1
40.71_-74.02,40.71,-74.02,16,0,2,0,0,1,1
40.71_-74.02,40.71,-74.02,16,1,4,0,0,1,1
40.71_-74.02,40.71,-74.02,16,2,2,0,0,1,1
40.71_-74.02,40.71,-74.02,16,3,4,0,0,1,1
40.71_-74.02,40.71,-74.02,16,4,5,0,0,1,1
40.71_-74.02,40.71,-74.02,16,5,5,0,1,1,1
40.71_-74.02,40.71,-74.02,16,6,3,0,1,1,1
40.71_-74.02,40.71,-74.02,17,0,9,0,0,1,1
40.71_-74.02,40.71,-74.02,17,1,8,0,0,1,1
40.71_-74.02,40.71,-74.02,17,2,5,0,0,1,1
40.71_-74.02,40.71,-74.02,17,3,3,0,0,1,1
40.71_-74.02,40.71,-74.02,17,4,3,0,0,1,1
40.71_-74.02,40.71,-74.02,17,5,5,0,1,1,1
40.71_-74.02,40.71,-74.02,17,6,7,0,1,1,1
40.71_-74.02,40.71,-74.02,18,0,2,0,0,1,1
40.71_-74.02,40.71,-74.02,18,1,5,0,0,1,1
40.71_-74.02,40.71,-74.02,18,2,4,0,0,1,1
40.71_-74.02,40.71,-74.02,18,3,2,0,0,1,1
40.71_-74.02,40.71,-74.02,18,4,3,0,0,1,1
40.71_-74.02,40.71,-74.02,18,5,2,0,1,1,1
40.71_-74.02,40.71,-74.02,18,6,1,0,1,1,1
40.71_-74.02,40.71,-74.02,19,0,4,0,0,0,1
40.71_-74.02,40.71,-74.02,19,1,5,0,0,0,1
40.71_-74.02,40.71,-74.02,19,2,1,0,0,0,1
40.71_-74.02,40.71,-74.02,19,4,2,0,0,0,1
40.71_-74.02,40.71,-74.02,19,6,3,0,1,0,1
40.71_-74.02,40.71,-74.02,20,0,1,0,0,0,1
40.71_-74.02,40.71,-74.02,20,1,3,0,0,0,1
40.71_-74.02,40.71,-74.02,20,2,1,0,0,0,1
40.71_-74.02,40.71,-74.02,20,3,4,0,0,0,1
40.71_-74.02,40.71,-74.02,20,5,2,0,1,0,1
40.71_-74.02,40.71,-74.02,20,6,2,0,1,0,1
40.71_-74.02,40.71,-74.02,21,0,1,0,0,0,1
40.71_-74.02,40.71,-74.02,21,2,2,0,0,0,1
40.71_-74.02,40.71,-74.02,21,3,1,0,0,0,1
40.71_-74.02,40.71,-74.02,21,5,1,0,1,0,1
40.71_-74.02,40.71,-74.02,22,0,2,0,0,0,1
40.71_-74.02,40.71,-74.02,22,1,4,0,0,0,1
40.71_-74.02,40.71,-74.02,22,6,2,0,1,0,1
40.71_-74.02,40.71,-74.02,23,1,2,0,0,0,1
40.71_-74.02,40.71,-74.02,23,3,6,0,0,0,1
40.71_-74.02,40.71,-74.02,23,6,1,0,1,0,1
40.72_-73.97,40.72,-73.97,2,6,1,0,1,0,1
40.72_-73.97,40.72,-73.97,9,5,1,0,1,1,1
40.72_-73.97,40.72,-73.97,10,0,1,0,0,0,1
40.72_-73.97,40.72,-73.97,10,4,1,0,0,0,1
40.72_-73.97,40.72,-73.97,11,3,1,0,0,0,1
40.72_-73.97,40.72,-73.97,11,4,1,0,0,0,1
40.72_-73.97,40.72,-73.97,12,1,1,0,0,0,1
40.72_-73.97,40.72,-73.97,12,5,1,0,1,0,1
40.72_-73.97,40.72,-73.97,13,2,1,0,0,0,1
40.72_-73.97,40.72,-73.97,13,6,1,0,1,0,1
40.72_-73.97,40.72,-73.97,15,0,1,0,0,0,1
40.72_-73.97,40.72,-73.97,15,5,1,0,1,0,1
40.72_-73.97,40.72,-73.97,15,6,1,0,1,0,1
40.72_-73.97,40.72,-73.97,16,4,1,0,0,1,1
40.72_-73.97,40.72,-73.97,17,6,2,0,1,1,1
40.72_-73.97,40.72,-73.97,18,0,4,0,0,1,1
40.72_-73.97,40.72,-73.97,18,1,3,0,0,1,1
40.72_-73.97,40.72,-73.97,18,2,1,0,0,1,1
40.72_-73.97,40.72,-73.97,18,3,2,0,0,1,1
40.72_-73.97,40.72,-73.97,18,4,2,0,0,1,1
40.72_-73.97,40.72,-73.97,18,5,2,0,1,1,1
40.72_-73.97,40.72,-73.97,18,6,2,0,1,1,1
40.72_-73.97,40.72,-73.97,19,6,3,0,1,0,1
40.72_-73.97,40.72,-73.97,20,4,2,0,0,0,1
40.72_-73.97,40.72,-73.97,21,0,1,0,0,0,1
40.72_-73.98,40.72,-73.98,0,0,4,0,0,0,1
40.72_-73.98,40.72,-73.98,0,1,4,0,0,0,1
40.72_-73.98,40.72,-73.98,0,2,8,0,0,0,1
40.72_-73.98,40.72,-73.98,0,3,3,0,0,0,1
40.72_-73.98,40.72,-73.98,0,4,4,0,0,0,1
40.72_-73.98,40.72,-73.98,0,5,6,0,1,0,1
40.72_-73.98,40.72,-73.98,0,6,7,0,1,0,1
40.72_-73.98,40.72,-73.98,1,0,3,0,0,0,1
40.72_-73.98,40.72,-73.98,1,1,5,0,0,0,1
40.72_-73.98,40.72,-73.98,1,2,2,0,0,0,1
40.72_-73.98,40.72,-73.98,1,3,3,0,0,0,1
40.72_-73.98,40.72,-73.98,1,4,7,0,0,0,1
40.72_-73.98,40.72,-73.98,1,5,5,0,1,0,1
40.72_-73.98,40.72,-73.98,1,6,9,0,1,0,1
40.72_-73.98,40.72,-73.98,2,0,5,0,0,0,1
40.72_-73.98,40.72,-73.98,2,1,1,0,0,0,1
40.72_-73.98,40.72,-73.98,2,2,3,0,0,0,1
40.72_-73.98,40.72,-73.98,2,3,5,0,0,0,1
40.72_-73.98,40.72,-73.98,2,4,1,0,0,0,1
40.72_-73.98,40.72,-73.98,2,5,6,0,1,0,1
40.72_-73.98,40.72,-73.98,2,6,3,0,1,0,1
40.72_-73.98,40.72,-73.98,3,0,4,0,0,0,1
40.72_-73.98,40.72,-73.98,3,2,3,0,0,0,1
40.72_-73.98,40.72,-73.98,3,3,2,0,0,0,1
40.72_-73.98,40.72,-73.98,3,4,4,0,0,0,1
40.72_-73.98,40.72,-73.98,3,5,3,0,1,0,1
40.72_-73.98,40.72,-73.98,3,6,1,0,1,0,1
40.72_-73.98,40.72,-73.98,4,0,7,0,0,0,1
40.72_-73.98,40.72,-73.98,4,1,6,0,0,0,1
40.72_-73.98,40.72,-73.98,4,2,1,0,0,0,1
40.72_-73.98,40.72,-73.98,4,3,1,0,0,0,1
40.72_-73.98,40.72,-73.98,4,4,2,0,0,0,1
40.72_-73.98,40.72,-73.98,4,5,2,0,1,0,1
40.72_-73.98,40.72,-73.98,4,6,4,0,1,0,1
40.72_-73.98,40.72,-73.98,5,0,3,0,0,0,1
40.72_-73.98,40.72,-73.98,5,1,5,0,0,0,1
40.72_-73.98,40.72,-73.98,5,2,7,0,0,0,1
40.72_-73.98,40.72,-73.98,5,4,1,0,0,0,1
40.72_-73.98,40.72,-73.98,5,5,3,0,1,0,1
40.72_-73.98,40.72,-73.98,5,6,2,0,1,0,1
40.72_-73.98,40.72,-73.98,6,0,4,0,0,0,1
40.72_-73.98,40.72,-73.98,6,1,7,0,0,0,1
40.72_-73.98,40.72,-73.98,6,2,2,0,0,0,1
40.72_-73.98,40.72,-73.98,6,3,2,0,0,0,1
40.72_-73.98,40.72,-73.98,6,4,3,0,0,0,1
40.72_-73.98,40.72,-73.98,6,5,3,0,1,0,1
40.72_-73.98,40.72,-73.98,6,6,3,0,1,0,1
40.72_-73.98,40.72,-73.98,7,0,7,0,0,1,1
40.72_-73.98,40.72,-73.98,7,1,6,0,0,1,1
40.72_-73.98,40.72,-73.98,7,2,21,1,0,1,1
40.72_-73.98,40.72,-73.98,7,3,12,0,0,1,1
40.72_-73.98,40.72,-73.98,7,4,9,0,0,1,1
40.72_-73.98,40.72,-73.98,7,5,1,0,1,1,1
40.72_-73.98,40.72,-73.98,7,6,6,0,1,1,1
40.72_-73.98,40.72,-73.98,8,0,11,0,0,1,1
40.72_-73.98,40.72,-73.98,8,1,8,0,0,1,1
40.72_-73.98,40.72,-73.98,8,2,17,1,0,1,1
40.72_-73.98,40.72,-73.98,8,3,14,0,0,1,1
40.72_-73.98,40.72,-73.98,8,4,10,0,0,1,1
40.72_-73.98,40.72,-73.98,8,5,5,0,1,1,1
40.72_-73.98,40.72,-73.98,8,6,5,0,1,1,1
40.72_-73.98,40.72,-73.98,9,0,11,0,0,1,1
40.72_-73.98,40.72,-73.98,9,1,14,0,0,1,1
40.72_-73.98,40.72,-73.98,9,2,19,1,0,1,1
40.72_-73.98,40.72,-73.98,9,3,22,1,0,1,1
40.72_-73.98,40.72,-73.98,9,4,21,1,0,1,1
40.72_-73.98,40.72,-73.98,9,5,5,0,1,1,1
40.72_-73.98,40.72,-73.98,9,6,7,0,1,1,1
40.72_-73.98,40.72,-73.98,10,0,18,1,0,0,1
40.72_-73.98,40.72,-73.98,10,1,17,1,0,0,1
40.72_-73.98,40.72,-73.98,10,2,7,0,0,0,1
40.72_-73.98,40.72,-73.98,10,3,19,1,0,0,1
40.72_-73.98,40.72,-73.98,10,4,11,0,0,0,1
40.72_-73.98,40.72,-73.98,10,5,12,0,1,0,1
40.72_-73.98,40.72,-73.98,10,6,13,0,1,0,1
40.72_-73.98,40.72,-73.98,11,0,21,1,0,0,1
40.72_-73.98,40.72,-73.98,11,1,31,1,0,0,1
40.72_-73.98,40.72,-73.98,11,2,17,1,0,0,1
40.72_-73.98,40.72,-73.98,11,3,26,1,0,0,1
40.72_-73.98,40.72,-73.98,11,4,21,1,0,0,1
40.72_-73.98,40.72,-73.98,11,5,14,0,1,0,1
40.72_-73.98,40.72,-73.98,11,6,26,1,1,0,1
40.72_-73.98,40.72,-73.98,12,0,23,1,0,0,1
40.72_-73.98,40.72,-73.98,12,1,10,0,0,0,1
40.72_-73.98,40.72,-73.98,12,2,11,0,0,0,1
40.72_-73.98,40.72,-73.98,12,3,17,1,0,0,1
40.72_-73.98,40.72,-73.98,12,4,21,1,0,0,1
40.72_-73.98,40.72,-73.98,12,5,16,1,1,0,1
40.72_-73.98,40.72,-73.98,12,6,24,1,1,0,1
40.72_-73.98,40.72,-73.98,13,0,11,0,0,0,1
40.72_-73.98,40.72,-73.98,13,1,6,0,0,0,1
40.72_-73.98,40.72,-73.98,13,2,12,0,0,0,1
40.72_-73.98,40.72,-73.98,13,3,21,1,0,0,1
40.72_-73.98,40.72,-73.98,13,4,10,0,0,0,1
40.72_-73.98,40.72,-73.98,13,5,20,1,1,0,1
40.72_-73.98,40.72,-73.98,13,6,25,1,1,0,1
40.72_-73.98,40.72,-73.98,14,0,12,0,0,0,1
40.72_-73.98,40.72,-73.98,14,1,8,0,0,0,1
40.72_-73.98,40.72,-73.98,14,2,12,0,0,0,1
40.72_-73.98,40.72,-73.98,14,3,8,0,0,0,1
40.72_-73.98,40.72,-73.98,14,4,17,1,0,0,1
40.72_-73.98,40.72,-73.98,14,5,17,1,1,0,1
40.72_-73.98,40.72,-73.98,14,6,8,0,1,0,1
40.72_-73.98,40.72,-73.98,15,0,12,0,0,0,1
40.72_-73.98,40.72,-73.98,15,1,6,0,0,0,1
40.72_-73.98,40.72,-73.98,15,2,7,0,0,0,1
40.72_-73.98,40.72,-73.98,15,3,9,0,0,0,1
40.72_-73.98,40.72,-73.98,15,4,16,1,0,0,1
40.72_-73.98,40.72,-73.98,15,5,16,1,1,0,1
40.72_-73.98,40.72,-73.98,15,6,30,1,1,0,1
40.72_-73.98,40.72,-73.98,16,0,7,0,0,1,1
40.72_-73.98,40.72,-73.98,16,1,11,0,0,1,1
40.72_-73.98,40.72,-73.98,16,2,11,0,0,1,1
40.72_-73.98,40.72,-73.98,16,3,13,0,0,1,1
40.72_-73.98,40.72,-73.98,16,4,15,1,0,1,1
40.72_-73.98,40.72,-73.98,16,5,12,0,1,1,1
40.72_-73.98,40.72,-73.98,16,6,18,1,1,1,1
40.72_-73.98,40.72,-73.98,17,0,18,1,0,1,1
40.72_-73.98,40.72,-73.98,17,1,24,1,0,1,1
40.72_-73.98,40.72,-73.98,17,2,27,1,0,1,1
40.72_-73.98,40.72,-73.98,17,3,13,0,0,1,1
40.72_-73.98,40.72,-73.98,17,4,25,1,0,1,1
40.72_-73.98,40.72,-73.98,17,5,9,0,1,1,1
40.72_-73.98,40.72,-73.98,17,6,23,1,1,1,1
40.72_-73.98,40.72,-73.98,18,0,32,1,0,1,1
40.72_-73.98,40.72,-73.98,18,1,41,1,0,1,1
40.72_-73.98,40.72,-73.98,18,2,66,1,0,1,1
40.72_-73.98,40.72,-73.98,18,3,33,1,0,1,1
40.72_-73.98,40.72,-73.98,18,4,29,1,0,1,1
40.72_-73.98,40.72,-73.98,18,5,24,1,1,1,1
40.72_-73.98,40.72,-73.98,18,6,13,0,1,1,1
40.72_-73.98,40.72,-73.98,19,0,15,1,0,0,1
40.72_-73.98,40.72,-73.98,19,1,17,1,0,0,1
40.72_-73.98,40.72,-73.98,19,2,21,1,0,0,1
40.72_-73.98,40.72,-73.98,19,3,17,1,0,0,1
40.72_-73.98,40.72,-73.98,19,4,21,1,0,0,1
40.72_-73.98,40.72,-73.98,19,5,13,0,1,0,1
40.72_-73.98,40.72,-73.98,19,6,13,0,1,0,1
40.72_-73.98,40.72,-73.98,20,0,4,0,0,0,1
40.72_-73.98,40.72,-73.98,20,1,11,0,0,0,1
40.72_-73.98,40.72,-73.98,20,2,13,0,0,0,1
40.72_-73.98,40.72,-73.98,20,3,15,1,0,0,1
40.72_-73.98,40.72,-73.98,20,4,24,1,0,0,1
40.72_-73.98,40.72,-73.98,20,5,14,0,1,0,1
40.72_-73.98,40.72,-73.98,20,6,13,0,1,0,1
40.72_-73.98,40.72,-73.98,21,0,7,0,0,0,1
40.72_-73.98,40.72,-73.98,21,1,10,0,0,0,1
40.72_-73.98,40.72,-73.98,21,2,10,0,0,0,1
40.72_-73.98,40.72,-73.98,21,3,11,0,0,0,1
40.72_-73.98,40.72,-73.98,21,4,13,0,0,0,1
40.72_-73.98,40.72,-73.98,21,5,15,1,1,0,1
40.72_-73.98,40.72,-73.98,21,6,8,0,1,0,1
40.72_-73.98,40.72,-73.98,22,0,5,0,0,0,1
40.72_-73.98,40.72,-73.98,22,1,9,0,0,0,1
40.72_-73.98,40.72,-73.98,22,2,8,0,0,0,1
40.72_-73.98,40.72,-73.98,22,3,12,0,0,0,1
40.72_-73.98,40.72,-73.98,22,4,9,0,0,0,1
40.72_-73.98,40.72,-73.98,22,5,17,1,1,0,1
40.72_-73.98,40.72,-73.98,22,6,9,0,1,0,1
40.72_-73.98,40.72,-73.98,23,0,6,0,0,0,1
40.72_-73.98,40.72,-73.98,23,1,3,0,0,0,1
40.72_-73.98,40.72,-73.98,23,2,6,0,0,0,1
40.72_-73.98,40.72,-73.98,23,3,5,0,0,0,1
40.72_-73.98,40.72,-73.98,23,4,9,0,0,0,1
40.72_-73.98,40.72,-73.98,23,5,7,0,1,0,1
40.72_-73.98,40.72,-73.98,23,6,6,0,1,0,1
40.72_-73.99,40.72,-73.99,0,0,3,0,0,0,1
40.72_-73.99,40.72,-73.99,0,1,2,0,0,0,1
40.72_-73.99,40.72,-73.99,0,2,1,0,0,0,1
40.72_-73.99,40.72,-73.99,0,3,4,0,0,0,1
40.72_-73.99,40.72,-73.99,0,4,3,0,0,0,1
40.72_-73.99,40.72,-73.99,0,5,11,0,1,0,1
40.72_-73.99,40.72,-73.99,0,6,14,0,1,0,1
40.72_-73.99,40.72,-73.99,1,0,1,0,0,0,1
40.72_-73.99,40.72,-73.99,1,2,2,0,0,0,1
40.72_-73.99,40.72,-73.99,1,4,1,0,0,0,1
40.72_-73.99,40.72,-73.99,1,5,8,0,1,0,1
40.72_-73.99,40.72,-73.99,1,6,5,0,1,0,1
40.72_-73.99,40.72,-73.99,2,0,1,0,0,0,1
40.72_-73.99,40.72,-73.99,2,2,3,0,0,0,1
40.72_-73.99,40.72,-73.99,2,3,1,0,0,0,1
40.72_-73.99,40.72,-73.99,2,4,5,0,0,0,1
40.72_-73.99,40.72,-73.99,2,5,5,0,1,0,1
40.72_-73.99,40.72,-73.99,2,6,4,0,1,0,1
40.72_-73.99,40.72,-73.99,3,0,1,0,0,0,1
40.72_-73.99,40.72,-73.99,3,2,5,0,0,0,1
40.72_-73.99,40.72,-73.99,3,3,6,0,0,0,1
40.72_-73.99,40.72,-73.99,3,4,4,0,0,0,1
40.72_-73.99,40.72,-73.99,3,5,3,0,1,0,1
